Point ID,_0,_1,_2,_Magnitude,f_26
0,0,0.41,0,0.41,0.027854098854537507
1,0,0,0,0,0.023901299144186903
2,2.2,0,0,2.2,0.0
3,2.2,0.41,0,2.23788,0.0
4,0.240451,0.229389,0,0.332319,0.020982681435933244
5,0.25,0.2,0,0.320156,0.02725365588155562
6,0.240451,0.170611,0,0.29483,0.011369148494933444
7,0.215451,0.152447,0,0.26393,-0.013731642777262444
8,0.184549,0.152447,0,0.239371,-0.0008566340000810861
9,0.159549,0.170611,0,0.233589,0.018533056677509575
10,0.15,0.2,0,0.25,0.03608799912300384
11,0.159549,0.229389,0,0.27942,0.02497031905036484
12,0.184549,0.247553,0,0.308773,0.011667043031166249
13,0.215451,0.247553,0,0.328179,0.006314808154736494
14,1.1,0,0,1.1,0.013181873633745983
15,1.1,0.41,0,1.17393,0.021354324931463473
16,0,0.205,0,0.205,0.027310729575379535
17,0.55,0,0,0.55,0.029639541301091483
18,0.55,0.41,0,0.686003,0.02742892031445962
19,0.275,0,0,0.275,0.02465230790615696
20,0.275,0.41,0,0.493685,0.029770145360383443
21,1.65,0.41,0,1.70018,0.004641232476907466
22,1.65,0,0,1.65,0.010998090804668723
23,0.825,0.41,0,0.921263,0.020219874540467312
24,0.825,0,0,0.825,0.023512225885787136
25,1.375,0,0,1.375,0.012395569579450256
26,1.375,0.41,0,1.43483,0.012490881610129477
27,1.925,0,0,1.925,0.003289025163648062
28,1.925,0.41,0,1.96818,0.004994283942677849
29,1.5125,0.205,0,1.52633,0.007837846550099156
30,1.7875,0.205,0,1.79922,0.0032687642009171045
31,0.6875,0.205,0,0.717413,0.020399780363535028
32,0.9625,0.205,0,0.984089,0.02128672616064055
33,1.2375,0.205,0,1.25436,0.013689747487456855
34,2.2,0.205,0,2.20953,0.0
35,0.4687,0.206857,0,0.512318,0.04329210690507994
36,1.99375,0.215274,0,2.00534,0.0001622178355473446
37,2.0625,0,0,2.0625,0.005562901823934457
38,2.0625,0.41,0,2.10286,-0.0008348057648723972
39,2.2,0.3075,0,2.22139,0.0
40,0.4125,0,0,0.4125,0.033812896093220336
41,0.4125,0.41,0,0.581598,0.028023428217323374
42,1.7875,0.41,0,1.83392,0.006993963551894093
