Point ID,_0,_1,_2,_Magnitude,f_26
0,0,0.41,0,0.41,-0.002585042017595362
1,0,0,0,0,0.006157562298922121
2,2.2,0,0,2.2,0.0
3,2.2,0.41,0,2.23788,0.0
4,0.240451,0.229389,0,0.332319,-0.00307770378333214
5,0.25,0.2,0,0.320156,0.006703160668569916
6,0.240451,0.170611,0,0.29483,-0.0009327243195419875
7,0.215451,0.152447,0,0.26393,-0.0018569220162499597
8,0.184549,0.152447,0,0.239371,0.0015028775222519877
9,0.159549,0.170611,0,0.233589,0.0028138025798166064
10,0.15,0.2,0,0.25,-0.0003490827351059452
11,0.159549,0.229389,0,0.27942,-0.0024077412470117194
12,0.184549,0.247553,0,0.308773,-0.0003367874580064349
13,0.215451,0.247553,0,0.328179,-0.006789623149483606
14,1.1,0,0,1.1,0.0007983883126936505
15,1.1,0.41,0,1.17393,-0.002297075469414897
16,0,0.205,0,0.205,-0.0012087879761734815
17,0.55,0,0,0.55,-0.0004662343596683247
18,0.55,0.41,0,0.686003,-0.003709621717859551
19,0.275,0,0,0.275,0.003065842469485097
20,0.275,0.41,0,0.493685,0.0016736935636918525
21,1.65,0.41,0,1.70018,0.001488399701884556
22,1.65,0,0,1.65,0.0006444249592521192
23,0.825,0.41,0,0.921263,0.0009120051805846988
24,0.825,0,0,0.825,6.682148389882322e-05
25,1.375,0,0,1.375,-1.5535938982832565e-05
26,1.375,0.41,0,1.43483,0.001050952120088521
27,1.925,0,0,1.925,0.00029081110807559587
28,1.925,0.41,0,1.96818,-0.0009791721060756092
29,1.5125,0.205,0,1.52633,-0.0002264047602036101
30,1.7875,0.205,0,1.79922,-0.0005886670762098325
31,0.6875,0.205,0,0.717413,-0.003957403967475409
32,0.9625,0.205,0,0.984089,-0.0006602228845066824
33,1.2375,0.205,0,1.25436,-0.00033092573593507474
34,2.2,0.205,0,2.20953,0.0
35,0.4687,0.206857,0,0.512318,-0.000591496749999925
36,1.99375,0.215274,0,2.00534,-0.0004808792749671317
37,2.0625,0,0,2.0625,6.745031936973751e-05
38,2.0625,0.41,0,2.10286,-9.183151349540808e-05
39,2.2,0.3075,0,2.22139,0.0
40,0.4125,0,0,0.4125,0.0017010693720079443
41,0.4125,0.41,0,0.581598,0.002912649220402027
42,1.7875,0.41,0,1.83392,0.0005739729874851912
43,1.375,0.148613,0,1.38301,-0.0006342214188926742
44,1.5125,0,0,1.5125,-0.0006732669949183293
45,1.7875,0,0,1.7875,-0.0001400502631314758
46,1.5125,0.41,0,1.56709,-0.0011748230423006423
47,0.825,0.261387,0,0.865418,0.0037856862945046263
48,0.9625,0.41,0,1.04619,-0.002602912713621474
49,0.9625,0,0,0.9625,-0.0015956073406485417
50,0.6875,0.41,0,0.800472,0.0014769421559905301
51,0.6875,0,0,0.6875,-0.001079407505875865
52,0.1375,0,0,0.1375,-0.0010041476974227612
53,0.1375,0.41,0,0.432442,0.0019344363219415523
54,1.2375,0,0,1.2375,-0.0015212643525263846
55,1.1,0.148613,0,1.10999,0.0016904055176776948
56,1.2375,0.41,0,1.30365,-0.0005340330296777708
57,1.65,0.148613,0,1.65668,7.876992597667032e-05
58,1.12672,0.279306,0,1.16082,-0.00285589775243829
59,1.67672,0.279306,0,1.69982,-0.00011848265749119573
60,0.851716,0.130694,0,0.861685,-0.0010846936272346746
61,1.34828,0.279306,0,1.37691,6.930241535038222e-05
62,0.34375,0.303239,0,0.458386,-0.00018008738794012037
63,1.8947,0.128291,0,1.89904,0.0003342423308457716
64,2.0928,0.128291,0,2.09673,-0.0005634380364109236
65,1.85625,0.3075,0,1.88155,-0.0007283664734875503
66,0.61875,0.3075,0,0.690947,-0.006714516548722084
67,0.61875,0.1025,0,0.627182,0.0011440455867227852
68,0.364854,0.124008,0,0.385352,-0.0033238677950041483
69,0,0.3075,0,0.3075,0.00363163115964911
