Point ID,_0,_1,_2,_Magnitude,f_26
1865,0.65118,0.224371,0,0.688751,0.005880300765993869
1866,0.349296,0.320251,0,0.473887,-0.0023535788937363556
1867,0.656475,0.170989,0,0.678378,-0.0013567019742444144
1868,0.499193,0.321815,0,0.593935,0.003791690108761075
1869,2.1561,0.0162894,0,2.15616,-0.00011207338346594076
1870,1.94219,0.41,0,1.98499,-0.0006993112388015449
1871,2.11293,0.35902,0,2.14321,-0.00014751898444714237
1872,2.10547,0.394119,0,2.14204,0.0003321107803107693
1873,2.09233,0.369038,0,2.12463,1.3405710111510399e-05
1874,1.89821,0.365565,0,1.93309,0.0007221389068596189
1875,1.95408,0.227559,0,1.96729,-4.277869436224272e-06
1876,1.09918,0.381793,0,1.1636,-0.0008559259546841257
1877,0.33097,0.196721,0,0.385019,-0.006879379447517688
1878,0.33322,0.17693,0,0.377279,0.0005051645457807958
1879,1.77314,0.21682,0,1.78635,6.920900515893091e-05
1880,0.189063,0,0,0.189063,-0.0018468962788989849
1881,0.923986,0.234738,0,0.953338,-0.00021712410010521472
1882,1.82296,0.0917049,0,1.82527,0.00033920988666458397
1883,1.81054,0.105639,0,1.81362,0.0005845636372095375
1884,1.59844,0.41,0,1.65018,0.00024029561372357263
1885,0.144599,0.0167368,0,0.145564,0.0008974535590895329
1886,0.999105,0.381497,0,1.06946,-0.0038375184416326435
1887,0.927598,0.116646,0,0.934904,0.0032711208867101274
1888,1.5825,0.275105,0,1.60624,-0.0003137423991267834
1889,0.440998,0.370105,0,0.575723,-0.0015184413786171625
1890,0.729447,0.245448,0,0.769635,-0.002686464904439268
1891,0.123385,0.0440743,0,0.131021,-0.008709707629085644
1892,0.674606,0.0778694,0,0.679085,0.0041167318792887635
1893,1.07606,0.354597,0,1.13298,-0.0023491126851624485
1894,1.47978,0.391021,0,1.53057,-0.0007945992075957747
1895,1.49531,0.41,0,1.5505,0.00388593650798971
1896,2.02951,0.0547935,0,2.03025,-0.0001996617644165657
1897,2.2,0.269062,0,2.21639,0.0
1898,1.66746,0.0538264,0,1.66833,0.000169151848375173
1899,0.737461,0.0816384,0,0.741966,-0.001989758391169614
1900,0.536882,0.187711,0,0.568751,-0.008647974799328982
1901,1.71827,0.392329,0,1.76249,0.0005796364396415133
1902,1.70645,0.360625,0,1.74414,0.00018480046200595722
1903,1.73344,0.365917,0,1.77164,0.0012430316937498528
1904,0.786746,0.13627,0,0.798461,0.002594396582160991
1905,0.871672,0.0947333,0,0.876805,0.0019262098633774337
1906,1.32725,0.374377,0,1.37904,-0.0008569354057262266
1907,1.50499,0.302357,0,1.53507,-0.0009317893848174276
1908,1.33132,0.284352,0,1.36135,0.00042192312095009975
1909,2.01094,0,0,2.01094,-0.0003773562352765278
1910,2.03542,0.349921,0,2.06528,-0.00012762034416611504
1911,1.83739,0.158728,0,1.84423,0.0004579691781816245
1912,1.84938,0.182622,0,1.85837,0.000113195962475816
1913,0.589768,0.222074,0,0.630194,0.0026638306479902984
1914,0.603438,0.235656,0,0.64782,-0.0007944698849281452
1915,0.36116,0.0532787,0,0.365068,0.0009239427882585848
1916,0.326681,0.046271,0,0.329941,0.0024688309737747396
1917,1.2544,0.0425506,0,1.25512,0.00014589701319992084
1918,1.2207,0.0358793,0,1.22122,0.0035794290991117968
1919,1.63844,0.291079,0,1.66409,0.00012721619342787315
1920,0.33937,0.374011,0,0.505031,0.0015979823571057215
1921,1.44236,0.391234,0,1.49448,0.0010552812702776461
1922,1.42656,0.41,0,1.48431,0.0023977655212188433
1923,1.45416,0.349027,0,1.49546,0.0013747572211147848
1924,1.44936,0.321572,0,1.48461,-0.0014010600423500046
1925,1.3822,0.392825,0,1.43694,-0.0004968965086563578
1926,2.10337,0.333714,0,2.12967,6.47009347153746e-05
1927,0.528381,0.274771,0,0.595554,-0.006194519072295226
1928,0.236713,0.0967005,0,0.255703,0.002947121601589873
1929,0.261666,0.0913567,0,0.277155,0.0019038042338643947
1930,1.6925,0.0806782,0,1.69442,0.001443012039005457
1931,1.95087,0.262321,0,1.96843,0.0002925325200492441
1932,1.97567,0.269131,0,1.99392,-0.00020451725916670582
1933,1.95789,0.295059,0,1.98,0.0007536117377066028
1934,1.51139,0.223117,0,1.52777,-0.0016848920444139939
1935,0.455595,0.157735,0,0.482128,-0.003479553098050116
1936,0.814196,0.122066,0,0.823296,-0.0010285516980719684
1937,2.00784,0.0957834,0,2.01013,-0.0003895627352451006
1938,1.01748,0.0972004,0,1.02211,0.0022792050565634643
1939,1.04011,0.108788,0,1.04578,0.00503293606655107
1940,1.02799,0.0733712,0,1.03061,0.00629762518215795
1941,1.04569,0.0736263,0,1.04828,0.0018518765584139014
1942,2.02827,0.114787,0,2.03151,-0.0009264438683783092
1943,2.01041,0.132262,0,2.01475,0.0003212977784292552
1944,2.0066,0.0413132,0,2.00703,0.00020474368443807538
1945,1.8727,0.167065,0,1.88013,0.0003438742079068211
