Point ID,_0,_1,_2,_Magnitude,f_26
0,0,0.41,0,0.41,0.006184795484578694
1,0,0,0,0,-0.003408334433558444
2,2.2,0,0,2.2,0.0
3,2.2,0.41,0,2.23788,0.0
4,0.240451,0.229389,0,0.332319,-0.0006598904003761994
5,0.25,0.2,0,0.320156,-0.0018020717330952778
6,0.240451,0.170611,0,0.29483,0.0018850035008507874
7,0.215451,0.152447,0,0.26393,-0.00026941110828879503
8,0.184549,0.152447,0,0.239371,0.0023017541358832253
9,0.159549,0.170611,0,0.233589,-0.002139071965529252
10,0.15,0.2,0,0.25,-0.004229357885162557
11,0.159549,0.229389,0,0.27942,-0.00021802834012870287
12,0.184549,0.247553,0,0.308773,0.009639439535881115
13,0.215451,0.247553,0,0.328179,-0.0006440530439385445
14,1.1,0,0,1.1,0.001412026210358894
15,1.1,0.41,0,1.17393,-0.00017825019501770947
16,0,0.205,0,0.205,-0.00951278373159251
17,0.55,0,0,0.55,-0.003645565181995919
18,0.55,0.41,0,0.686003,-0.0010579744357378145
19,0.275,0,0,0.275,0.0018321313917559047
20,0.275,0.41,0,0.493685,0.0033745244114389687
21,1.65,0.41,0,1.70018,0.0002029302147195512
22,1.65,0,0,1.65,0.0015629081793633328
23,0.825,0.41,0,0.921263,0.0027867210392894517
24,0.825,0,0,0.825,-0.005030543891803673
25,1.375,0,0,1.375,-0.005086861852949656
26,1.375,0.41,0,1.43483,-0.0013381004630972008
27,1.925,0,0,1.925,0.0003548588727064944
28,1.925,0.41,0,1.96818,0.0005564925101155011
29,1.5125,0.205,0,1.52633,0.001483136874277018
30,1.7875,0.205,0,1.79922,-0.00033384068170413885
31,0.6875,0.205,0,0.717413,0.005898988207957767
32,0.9625,0.205,0,0.984089,-0.0013284293452210216
33,1.2375,0.205,0,1.25436,0.0031509087736215522
34,2.2,0.205,0,2.20953,0.0
35,0.4687,0.206857,0,0.512318,-0.008164651559924796
36,1.99375,0.215274,0,2.00534,0.00010572324372435867
37,2.0625,0,0,2.0625,-7.922523803629406e-05
38,2.0625,0.41,0,2.10286,0.00013710655812315429
39,2.2,0.3075,0,2.22139,0.0
40,0.4125,0,0,0.4125,-0.00583411129459801
41,0.4125,0.41,0,0.581598,0.01208825396286074
42,1.7875,0.41,0,1.83392,-8.279135283431626e-05
43,1.375,0.148613,0,1.38301,0.003390700074453607
44,1.5125,0,0,1.5125,0.002307392007293965
45,1.7875,0,0,1.7875,0.001173039151594084
46,1.5125,0.41,0,1.56709,0.0015825116661252608
