Point ID,_0,_1,_2,_Magnitude,f_26
0,0,0.41,0,0.41,-0.004835738250610861
1,0,0,0,0,0.0011839878704217868
2,2.2,0,0,2.2,0.0
3,2.2,0.41,0,2.23788,0.0
4,0.240451,0.229389,0,0.332319,-0.002144583861770379
5,0.25,0.2,0,0.320156,0.004047256746156469
6,0.240451,0.170611,0,0.29483,-0.003596583285736605
7,0.215451,0.152447,0,0.26393,-0.002600888668363004
8,0.184549,0.152447,0,0.239371,0.0018418061009956817
9,0.159549,0.170611,0,0.233589,0.0020140521066643463
10,0.15,0.2,0,0.25,-0.0006060204711374759
11,0.159549,0.229389,0,0.27942,-0.000928430913642366
12,0.184549,0.247553,0,0.308773,-0.000913343672824158
13,0.215451,0.247553,0,0.328179,-0.0022359494427207135
14,1.1,0,0,1.1,0.0016927518972308293
15,1.1,0.41,0,1.17393,-0.002191709269837617
16,0,0.205,0,0.205,0.000944235691140435
17,0.55,0,0,0.55,0.0019823637704246134
18,0.55,0.41,0,0.686003,-0.000980197748776857
19,0.275,0,0,0.275,2.050795498741582e-05
20,0.275,0.41,0,0.493685,0.0010388929444134748
21,1.65,0.41,0,1.70018,0.0013103136842049486
22,1.65,0,0,1.65,0.000618476272049795
23,0.825,0.41,0,0.921263,0.0011808908528048974
24,0.825,0,0,0.825,-0.0005313570155064713
25,1.375,0,0,1.375,8.897933359007797e-05
26,1.375,0.41,0,1.43483,0.0004910284848274172
27,1.925,0,0,1.925,0.0004386912092607004
28,1.925,0.41,0,1.96818,-0.0007595807349715358
29,1.5125,0.205,0,1.52633,7.819281225786805e-05
30,1.7875,0.205,0,1.79922,0.00016776258193515128
31,0.6875,0.205,0,0.717413,-0.005107384960163742
32,0.9625,0.205,0,0.984089,-0.0013183910112125226
33,1.2375,0.205,0,1.25436,-0.000770732285820815
34,2.2,0.205,0,2.20953,0.0
35,0.4687,0.206857,0,0.512318,0.0014875500048643897
36,1.99375,0.215274,0,2.00534,-0.0006330365826038936
37,2.0625,0,0,2.0625,0.0002778696020346746
38,2.0625,0.41,0,2.10286,-0.00013289596438682727
39,2.2,0.3075,0,2.22139,0.0
40,0.4125,0,0,0.4125,0.005174007276154318
41,0.4125,0.41,0,0.581598,-0.0001149934585504993
42,1.7875,0.41,0,1.83392,0.000346629248377522
43,1.375,0.148613,0,1.38301,-0.0013587456335453847
44,1.5125,0,0,1.5125,-0.00105948730613444
45,1.7875,0,0,1.7875,5.261278550916355e-05
46,1.5125,0.41,0,1.56709,0.00016305044097520436
47,0.825,0.261387,0,0.865418,0.002086387283254609
48,0.9625,0.41,0,1.04619,-0.0022851133179529397
49,0.9625,0,0,0.9625,0.0014715301795271611
50,0.6875,0.41,0,0.800472,-0.00040813364161282405
51,0.6875,0,0,0.6875,-0.0017353666748547675
52,0.1375,0,0,0.1375,-0.001910140574707256
53,0.1375,0.41,0,0.432442,0.0033711126511803535
54,1.2375,0,0,1.2375,-0.0009643978184434426
55,1.1,0.148613,0,1.10999,0.001614206239257764
56,1.2375,0.41,0,1.30365,-0.00026425442939571506
57,1.65,0.148613,0,1.65668,-0.0008722562824404324
58,1.12672,0.279306,0,1.16082,-0.0008524247396989115
59,1.67672,0.279306,0,1.69982,-0.0004100189709810611
60,0.851716,0.130694,0,0.861685,0.002966834981450911
61,1.34828,0.279306,0,1.37691,-0.001158071702448017
62,0.34375,0.303239,0,0.458386,-0.004862845390137444
63,1.8947,0.128291,0,1.89904,0.00018883713088716387
64,2.0928,0.128291,0,2.09673,-0.00030029970113873504
65,1.85625,0.3075,0,1.88155,-0.0007803009904476845
66,0.61875,0.3075,0,0.690947,-0.008023566626593377
67,0.61875,0.1025,0,0.627182,0.003502218236844768
68,0.364854,0.124008,0,0.385352,-0.002804888810037288
69,0,0.3075,0,0.3075,0.0038460071881609745
70,0,0.1025,0,0.1025,-0.004358136104654939
71,2.09917,0.25625,0,2.11475,-0.00014658673106341348
72,0.48125,0.0923844,0,0.490037,0.005909401780486352
73,0.5781,0.205928,0,0.613683,-0.001460628452281095
74,0.48125,0.319674,0,0.577748,-0.0023570622403359122
75,0.726588,0.305524,0,0.78821,0.005889811179193079
76,1.99375,0.0839595,0,1.99552,-0.00035542946899031933
77,1.45996,0.3075,0,1.49199,0.0001599386651885788
78,1.56903,0.298689,0,1.5972,0.0005809455825238996
79,0.75625,0.082131,0,0.760697,5.30911062352353e-05
80,1.03125,0.327869,0,1.08212,-0.004588174651167842
81,0.923871,0.307825,0,0.973804,-0.0008995523720423718
82,1.95938,0.312637,0,1.98416,-0.00029752685322795557
83,1.74922,0.1025,0,1.75222,-0.0008875991213480501
84,1.27578,0.1025,0,1.27989,-0.0027258472761288875
85,2.2,0.1025,0,2.20239,0.0
86,1.22594,0.3075,0,1.26391,0.0013756089881109264
87,1.55078,0.1025,0,1.55416,-0.0003140896018477819
88,1.00078,0.1025,0,1.00601,0.00015261237649003744
89,1.44375,0.0743064,0,1.44566,0.00044564496076428825
90,1.16875,0.0743064,0,1.17111,0.00032395316205285516
91,1.89925,0.222997,0,1.9123,0.00015431439087005777
92,0.10209,0.314026,0,0.330204,0.005975070071717932
93,1.76648,0.293403,0,1.79068,0.000505527160117474
94,0.340506,0.211999,0,0.401108,0.007890257177861439
95,0.771079,0.171097,0,0.789833,0.0005848629053233678
96,1.04608,0.238903,0,1.07301,0.002234458745010592
97,0.2,0.340065,0,0.394517,0.0037929807423326845
98,1.42111,0.226116,0,1.43899,0.000872068856787655
99,0.280046,0.0898255,0,0.2941,0.002339808774678897
100,0.098916,0.0917166,0,0.134894,-0.0061963966833956385
101,2.13125,0,0,2.13125,-0.0002584179650474935
102,2.11892,0.342208,0,2.14637,-0.00022124182406503285
103,1.30625,0.41,0,1.36908,0.0031666910432312676
104,0.89375,0,0,0.89375,-0.0034753118375320754
