Point ID,_0,_1,_2,_Magnitude,f_26
0,0,0.41,0,0.41,-0.0014544711548341665
1,0,0,0,0,0.003762992254958941
2,2.2,0,0,2.2,0.0
3,2.2,0.41,0,2.23788,0.0
4,0.240451,0.229389,0,0.332319,-0.0014881208263128665
5,0.25,0.2,0,0.320156,0.0022314682001978075
6,0.240451,0.170611,0,0.29483,-0.0007276994590459268
7,0.215451,0.152447,0,0.26393,-0.003066416331096626
8,0.184549,0.152447,0,0.239371,0.005885836566864343
9,0.159549,0.170611,0,0.233589,-0.004637774874958884
10,0.15,0.2,0,0.25,-0.005996743263814176
11,0.159549,0.229389,0,0.27942,-0.00894017856841039
12,0.184549,0.247553,0,0.308773,0.0020104428218178415
13,0.215451,0.247553,0,0.328179,-0.00447775516914634
14,1.1,0,0,1.1,0.0014055753907378794
15,1.1,0.41,0,1.17393,-0.001667617591382249
16,0,0.205,0,0.205,-0.0035227664875871257
17,0.55,0,0,0.55,0.003185544538648553
18,0.55,0.41,0,0.686003,0.0021065041790719365
19,0.275,0,0,0.275,-0.0034064895314262224
20,0.275,0.41,0,0.493685,0.0018700746751511561
21,1.65,0.41,0,1.70018,0.0016478074944340053
22,1.65,0,0,1.65,0.002109136380521438
23,0.825,0.41,0,0.921263,0.0032812988807626336
24,0.825,0,0,0.825,-0.003281141027543289
25,1.375,0,0,1.375,-0.0024829241388249074
26,1.375,0.41,0,1.43483,-0.0008762158777703732
27,1.925,0,0,1.925,4.9784578857194074e-05
28,1.925,0.41,0,1.96818,0.00030850057726105885
29,1.5125,0.205,0,1.52633,-0.0005291555438504267
30,1.7875,0.205,0,1.79922,5.9268065703928655e-05
31,0.6875,0.205,0,0.717413,-0.0014548712110181166
32,0.9625,0.205,0,0.984089,0.0016311988380283819
33,1.2375,0.205,0,1.25436,-0.0007224561127346951
34,2.2,0.205,0,2.20953,0.0
35,0.4687,0.206857,0,0.512318,0.00022554249595598647
36,1.99375,0.215274,0,2.00534,-5.971243766211751e-05
37,2.0625,0,0,2.0625,0.00031119564212914625
38,2.0625,0.41,0,2.10286,-0.00010897567018569362
39,2.2,0.3075,0,2.22139,0.0
40,0.4125,0,0,0.4125,-0.002163801696789807
41,0.4125,0.41,0,0.581598,-0.003506394371341634
42,1.7875,0.41,0,1.83392,-0.0006315861466086102
43,1.375,0.148613,0,1.38301,0.00044289271055974463
44,1.5125,0,0,1.5125,0.0006652621911736921
45,1.7875,0,0,1.7875,-0.0012998552939918185
46,1.5125,0.41,0,1.56709,0.0009019605014735043
47,0.825,0.261387,0,0.865418,0.0013935062179184512
48,0.9625,0.41,0,1.04619,0.0004974981340927671
49,0.9625,0,0,0.9625,-0.003159924549942102
50,0.6875,0.41,0,0.800472,-0.0019263356436398866
51,0.6875,0,0,0.6875,0.0036195155320255783
52,0.1375,0,0,0.1375,0.004132127585920375
53,0.1375,0.41,0,0.432442,0.0012171282653535521
54,1.2375,0,0,1.2375,-0.0010945865685197567
55,1.1,0.148613,0,1.10999,0.00045112079099942953
56,1.2375,0.41,0,1.30365,0.00046592680293620675
57,1.65,0.148613,0,1.65668,0.0016549404578146455
58,1.12672,0.279306,0,1.16082,-0.0013193541455449379
59,1.67672,0.279306,0,1.69982,-0.0010583432099682698
60,0.851716,0.130694,0,0.861685,-0.000676939850992417
61,1.34828,0.279306,0,1.37691,-0.000877965447580463
62,0.34375,0.303239,0,0.458386,-9.658770963383734e-05
63,1.8947,0.128291,0,1.89904,-3.527145366193629e-05
64,2.0928,0.128291,0,2.09673,0.0003621284990643021
65,1.85625,0.3075,0,1.88155,0.001207056858304515
66,0.61875,0.3075,0,0.690947,0.0004253637110551567
67,0.61875,0.1025,0,0.627182,0.000703329919274497
68,0.364854,0.124008,0,0.385352,0.0022280658401126283
69,0,0.3075,0,0.3075,0.0038111535944783488
70,0,0.1025,0,0.1025,6.323675003078134e-05
71,2.09917,0.25625,0,2.11475,0.00032302214413725705
72,0.48125,0.0923844,0,0.490037,-0.006504067040949432
73,0.5781,0.205928,0,0.613683,-0.0019276632792441012
74,0.48125,0.319674,0,0.577748,4.264959196488097e-05
75,0.726588,0.305524,0,0.78821,0.0009604940470256261
76,1.99375,0.0839595,0,1.99552,-0.00025537905205887205
77,1.45996,0.3075,0,1.49199,0.0009577538833727389
78,1.56903,0.298689,0,1.5972,0.0003385824055089427
79,0.75625,0.082131,0,0.760697,-0.0012805616379116013
80,1.03125,0.327869,0,1.08212,0.004015425301359109
81,0.923871,0.307825,0,0.973804,-0.0009740623265799738
82,1.95938,0.312637,0,1.98416,0.0004851960022477504
83,1.74922,0.1025,0,1.75222,-0.0002409338671050132
84,1.27578,0.1025,0,1.27989,-0.0009678485918466887
85,2.2,0.1025,0,2.20239,0.0
86,1.22594,0.3075,0,1.26391,-0.0036953649477313244
87,1.55078,0.1025,0,1.55416,-0.0007453994846886882
88,1.00078,0.1025,0,1.00601,9.88802903507798e-05
89,1.44375,0.0743064,0,1.44566,-0.0013241297012638218
90,1.16875,0.0743064,0,1.17111,0.0012302974724371005
91,1.89925,0.222997,0,1.9123,0.00021266027753425018
92,0.10209,0.314026,0,0.330204,-0.001195340301885429
